Price,Host_Response_Rate,Accommodates,Bathrooms,Bedrooms,Beds,Guests_Included,Review_Scores_Rating,Entire Home / Apt,Private Room,Shared Room,Property_Type)Apartment,Property_Type)Bed & Breakfast,Property_Type)Condominium,Property_Type)House,Property_Type)Loft,Property_Type)Other,Cancellation_Policy)flexible,Cancellation_Policy)moderate,Cancellation_Policy)strict,Cleaning Fee: No,Cleaning Fee: Yes
45,100,3,1,1,2,1,69,0,0,1,1,0,0,0,0,0,0,0,1,0,1
60,100,2,1,2,2,2,85,1,0,0,1,0,0,0,0,0,0,1,0,1,0
161,100,6,1,2,4,4,95,1,0,0,0,0,0,0,1,0,0,0,1,0,1
129,100,4,1,1,2,1,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
50,100,2,1,1,1,1,91,1,0,0,1,0,0,0,0,0,0,1,0,0,1
87,100,2,1,1,1,1,80,1,0,0,1,0,0,0,0,0,0,0,1,0,1
75,100,4,1.5,2,3,2,92,1,0,0,1,0,0,0,0,0,1,0,0,0,1
85,80,4,1,2,2,1,90,1,0,0,1,0,0,0,0,0,1,0,0,0,1
123,80,6,1,2,3,4,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
84,100,5,1,1,4,2,95,1,0,0,1,0,0,0,0,0,0,1,0,0,1
130,100,8,2,3,4,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,0
60,75,4,1,1,2,1,50,1,0,0,1,0,0,0,0,0,1,0,0,0,1
70,89,2,1,1,2,1,87,1,0,0,1,0,0,0,0,0,0,1,0,1,0
42,95,3,1,1,2,2,93,0,1,0,1,0,0,0,0,0,1,0,0,1,0
80,57,5,1,1,3,2,89,1,0,0,1,0,0,0,0,0,1,0,0,0,1
45,95,2,1,0,1,1,91,1,0,0,1,0,0,0,0,0,0,1,0,0,1
66,100,2,1,1,1,1,94,1,0,0,1,0,0,0,0,0,0,1,0,0,1
180,100,4,1,3,3,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
65,100,2,1,1,1,1,96,1,0,0,1,0,0,0,0,0,0,1,0,1,0
250,100,6,2,3,4,1,94,1,0,0,1,0,0,0,0,0,0,1,0,0,1
100,100,4,1,1,2,1,86,1,0,0,1,0,0,0,0,0,1,0,0,1,0
49,100,2,1,0,1,1,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
75,100,4,1,0,2,2,84,1,0,0,1,0,0,0,0,0,0,1,0,0,1
35,60,1,1.5,1,1,1,98,0,1,0,1,0,0,0,0,0,1,0,0,1,0
49,80,2,1,1,1,1,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
65,100,4,1,1,2,2,94,1,0,0,1,0,0,0,0,0,0,1,0,1,0
100,100,3,1,2,2,3,93,1,0,0,1,0,0,0,0,0,1,0,0,0,1
65,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,1,0
90,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,1,0
130,100,5,1,2,3,3,97,1,0,0,1,0,0,0,0,0,0,1,0,0,1
70,100,3,1,0,1,2,90,1,0,0,1,0,0,0,0,0,1,0,0,1,0
63,100,2,1,1,1,1,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
130,90,5,1,2,3,1,89,1,0,0,1,0,0,0,0,0,0,1,0,1,0
85,0,4,1,2,2,2,60,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,0,3,1,1,2,2,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
113,100,5,1,2,2,2,91,1,0,0,1,0,0,0,0,0,0,1,0,0,1
354,94,6,1,2,4,1,80,1,0,0,1,0,0,0,0,0,0,0,1,1,0
119,100,3,1,1,1,1,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70,86,2,0.5,1,1,1,92,1,0,0,1,0,0,0,0,0,0,0,1,1,0
65,100,2,1,0,1,1,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70,90,2,1,0,1,1,84,1,0,0,1,0,0,0,0,0,0,1,0,1,0
276,90,6,2,2,3,1,85,1,0,0,1,0,0,0,0,0,0,0,1,0,1
100,100,2,1,1,1,1,87,1,0,0,1,0,0,0,0,0,0,1,0,1,0
75,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
115,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
180,90,8,1,2,2,4,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,100,2,1,0,1,1,99,1,0,0,1,0,0,0,0,0,1,0,0,0,1
60,100,2,1,1,1,1,93,1,0,0,1,0,0,0,0,0,0,0,1,1,0
95,98,2,1,0,1,1,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,100,2,1,0,1,1,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
270,100,5,1,1,5,4,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
125,93,3,1,1,1,2,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
89,80,2,1,1,1,1,91,1,0,0,1,0,0,0,0,0,0,1,0,1,0
120,83,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,0
75,94,2,1,1,1,1,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
172,100,6,1.5,1,1,4,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
65,100,1,1.5,1,1,1,92,1,0,0,1,0,0,0,0,0,0,1,0,1,0
70,27,2,1,1,1,2,85,0,1,0,1,0,0,0,0,0,1,0,0,1,0
65,94,2,1,0,1,1,87,1,0,0,1,0,0,0,0,0,0,0,1,0,1
270,100,4,1,2,2,1,89,1,0,0,1,0,0,0,0,0,0,0,1,0,1
115,100,5,1,2,3,1,88,1,0,0,1,0,0,0,0,0,0,1,0,0,1
100,100,2,1,0,1,1,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
399,100,8,2.5,3,4,6,87,1,0,0,1,0,0,0,0,0,0,0,1,0,1
150,97,7,1,3,3,2,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
52,100,3,1,1,2,2,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
400,100,7,2,4,6,6,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
150,100,3,1,1,1,2,86,1,0,0,1,0,0,0,0,0,0,1,0,0,1
140,100,4,1,1,2,1,83,1,0,0,1,0,0,0,0,0,0,1,0,1,0
68,100,2,1,0,1,2,87,1,0,0,1,0,0,0,0,0,0,1,0,0,1
225,100,4,1,1,2,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,0
195,90,4,1.5,2,4,1,84,1,0,0,1,0,0,0,0,0,0,0,1,0,1
100,100,2,1,1,2,2,97,1,0,0,1,0,0,0,0,0,0,0,1,0,1
95,90,4,1.5,2,3,2,100,1,0,0,0,0,0,1,0,0,0,0,1,0,1
60,100,2,1,0,1,1,89,1,0,0,1,0,0,0,0,0,0,1,0,1,0
55,100,2,1,0,1,1,96,1,0,0,1,0,0,0,0,0,1,0,0,0,1
90,100,4,1,2,2,2,80,1,0,0,1,0,0,0,0,0,1,0,0,0,1
36,100,2,1,1,2,1,91,1,0,0,1,0,0,0,0,0,0,1,0,0,1
55,100,3,1,1,2,2,87,0,1,0,1,0,0,0,0,0,0,1,0,0,1
75,100,2,1,0,1,1,94,1,0,0,1,0,0,0,0,0,0,1,0,1,0
130,100,6,1,3,4,4,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
47,100,2,1,0,1,1,95,1,0,0,1,0,0,0,0,0,0,1,0,0,1
70,93,4,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,1,0
180,100,8,2,4,4,6,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
47,100,1,1,1,1,1,95,0,0,1,1,0,0,0,0,0,0,1,0,0,1
160,100,5,1,3,4,1,93,1,0,0,1,0,0,0,0,0,0,1,0,1,0
60,94,2,1,0,1,1,95,1,0,0,1,0,0,0,0,0,1,0,0,1,0
132,100,5,1,3,3,2,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
80,100,2,1,1,1,1,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
75,100,2,1,1,1,1,96,1,0,0,1,0,0,0,0,0,0,0,1,1,0
35,100,2,1,0,1,1,92,1,0,0,1,0,0,0,0,0,0,1,0,0,1
85,100,4,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
110,100,5,1,2,6,4,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
55,50,2,1,1,1,1,98,1,0,0,1,0,0,0,0,0,0,1,0,0,1
99,100,4,1.5,0,2,1,92,1,0,0,1,0,0,0,0,0,1,0,0,0,1
79,80,2,1,1,1,2,100,0,1,0,0,1,0,0,0,0,1,0,0,1,0
62,100,4,1,2,2,1,100,1,0,0,0,0,0,1,0,0,0,0,1,0,1
130,98,4,1,1,2,1,85,1,0,0,1,0,0,0,0,0,0,1,0,1,0
60,100,2,1,1,1,2,98,1,0,0,1,0,0,0,0,0,0,1,0,0,1
99,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
185,100,4,1,1,2,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
189,91,4,1,2,2,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
321,95,6,2,3,4,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
250,100,4,1,2,2,4,98,1,0,0,1,0,0,0,0,0,0,1,0,0,1
370,100,4,2,2,2,2,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
150,100,4,1,2,2,1,95,1,0,0,1,0,0,0,0,0,1,0,0,0,1
55,100,2,1,1,1,1,94,0,1,0,1,0,0,0,0,0,0,0,1,0,1
70,100,2,1,0,1,2,98,1,0,0,1,0,0,0,0,0,0,1,0,0,1
70,100,2,1,1,1,1,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
49,87,2,1,1,1,1,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
129,100,4,1,1,2,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
200,94,4,2,1,2,1,89,1,0,0,1,0,0,0,0,0,0,0,1,0,1
60,100,2,1,1,1,1,93,1,0,0,1,0,0,0,0,0,1,0,0,1,0
80,100,2,1,0,1,1,98,1,0,0,1,0,0,0,0,0,0,1,0,0,1
250,100,5,2.5,3,4,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
220,100,6,2,3,3,6,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,100,2,1,1,1,1,95,1,0,0,1,0,0,0,0,0,0,1,0,0,1
60,100,2,1,0,1,1,92,1,0,0,1,0,0,0,0,0,1,0,0,1,0
290,100,4,1,2,2,4,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
70,100,2,1,1,1,2,88,1,0,0,1,0,0,0,0,0,0,0,1,0,1
130,100,2,1,0,1,2,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
100,100,3,1,1,2,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
286,95,4,1,2,2,1,89,1,0,0,1,0,0,0,0,0,0,0,1,0,1
140,100,4,1,1,4,1,88,1,0,0,1,0,0,0,0,0,0,0,1,0,1
80,100,3,1,1,2,1,95,1,0,0,1,0,0,0,0,0,1,0,0,1,0
65,100,2,1,1,1,1,94,0,1,0,1,0,0,0,0,0,1,0,0,0,1
105,94,4,1,1,2,1,94,1,0,0,1,0,0,0,0,0,0,1,0,0,1
120,100,4,1,1,2,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
128,90,2,1,0,1,1,40,1,0,0,1,0,0,0,0,0,0,0,1,0,1
120,89,1,1,1,1,1,93,1,0,0,1,0,0,0,0,0,1,0,0,1,0
110,100,2,1,1,2,2,72,0,1,0,0,1,0,0,0,0,0,0,1,1,0
85,100,2,1,0,1,1,80,1,0,0,1,0,0,0,0,0,1,0,0,0,1
90,100,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,1,0
154,94,2,1,1,1,1,86,1,0,0,1,0,0,0,0,0,0,0,1,1,0
95,100,4,1,0,2,2,95,1,0,0,1,0,0,0,0,0,0,1,0,1,0
170,100,4,1,1,2,1,89,1,0,0,1,0,0,0,0,0,0,0,1,0,1
93,100,2,1,1,1,1,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
150,100,4,1,1,2,2,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
300,100,6,1,2,6,1,95,1,0,0,1,0,0,0,0,0,0,0,1,1,0
40,80,1,1,1,1,1,80,0,1,0,1,0,0,0,0,0,1,0,0,0,1
125,100,2,1,1,1,1,97,1,0,0,1,0,0,0,0,0,0,1,0,0,1
280,100,4,1,2,2,1,99,1,0,0,1,0,0,0,0,0,0,0,1,1,0
130,100,4,1,1,2,1,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
79,99,1,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
130,68,4,1,1,4,1,80,1,0,0,1,0,0,0,0,0,0,1,0,1,0
115,100,4,1,0,2,2,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
128,100,2,1,1,1,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
122,100,4,1,2,2,2,96,1,0,0,1,0,0,0,0,0,0,1,0,0,1
350,97,7,1,3,5,6,85,1,0,0,1,0,0,0,0,0,0,1,0,0,1
260,100,4,1.5,3,3,2,99,1,0,0,1,0,0,0,0,0,0,1,0,0,1
69,100,2,1,0,1,2,88,1,0,0,1,0,0,0,0,0,0,0,1,0,1
110,100,2,1,1,1,2,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
99,96,2,1.5,1,1,1,93,1,0,0,1,0,0,0,0,0,0,0,1,1,0
112,100,4,1,1,2,2,82,1,0,0,1,0,0,0,0,0,0,0,1,0,1
515,100,5,2.5,3,3,1,99,1,0,0,1,0,0,0,0,0,0,1,0,0,1
270,100,7,1,3,5,3,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
120,100,2,1,1,1,1,91,1,0,0,1,0,0,0,0,0,0,0,1,1,0
200,100,6,2.5,2,5,3,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
250,100,4,1,1,2,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
130,100,2,1,0,1,1,95,1,0,0,1,0,0,0,0,0,1,0,0,0,1
79,100,2,1,1,1,1,89,1,0,0,1,0,0,0,0,0,1,0,0,0,1
55,100,2,1,0,1,1,97,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,100,2,1,0,1,1,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
169,100,5,1,2,3,5,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
218,100,6,2,3,6,1,92,1,0,0,0,0,1,0,0,0,0,1,0,1,0
60,100,1,0.5,1,1,1,92,0,1,0,1,0,0,0,0,0,1,0,0,1,0
400,97,10,2,3,5,8,91,1,0,0,1,0,0,0,0,0,0,1,0,0,1
100,100,4,1,2,2,1,90,1,0,0,1,0,0,0,0,0,1,0,0,0,1
79,100,2,1,1,1,1,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
185,100,4,1.5,1,1,4,99,1,0,0,1,0,0,0,0,0,0,0,1,0,1
95,100,3,1,0,2,2,97,1,0,0,1,0,0,0,0,0,0,0,1,1,0
35,33,1,1,0,1,1,87,1,0,0,1,0,0,0,0,0,0,1,0,0,1
50,100,2,1,1,1,1,96,0,1,0,1,0,0,0,0,0,0,1,0,0,1
140,100,5,1,2,3,1,97,1,0,0,1,0,0,0,0,0,0,1,0,0,1
34,77,1,1,1,1,1,80,0,1,0,1,0,0,0,0,0,1,0,0,0,1
220,100,4,1,2,2,4,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
140,97,4,1,1,1,1,86,1,0,0,1,0,0,0,0,0,0,0,1,0,1
105,100,2,1,1,1,1,89,1,0,0,1,0,0,0,0,0,0,1,0,0,1
89,100,3,1,0,2,2,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
250,89,6,2,5,5,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
155,97,4,1,1,2,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
100,100,2,1,1,1,1,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
59,100,3,1,0,2,2,88,1,0,0,1,0,0,0,0,0,0,0,1,0,1
99,97,4,1,1,2,2,91,1,0,0,1,0,0,0,0,0,1,0,0,0,1
49,67,2,1,0,1,2,92,1,0,0,1,0,0,0,0,0,0,1,0,0,1
49,80,2,1,0,1,1,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
65,100,2,1,0,1,1,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
160,100,2,1,1,2,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
250,100,7,1,2,4,4,97,1,0,0,1,0,0,0,0,0,0,0,1,0,1
250,100,4,2,2,2,2,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
82,100,3,1,1,2,2,92,1,0,0,1,0,0,0,0,0,0,0,1,0,1
250,100,4,1.5,2,2,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
100,100,2,1,2,2,2,96,1,0,0,1,0,0,0,0,0,0,1,0,0,1
131,100,2,1,1,2,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,93,2,1,0,2,1,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
67,90,2,1,1,1,1,93,0,1,0,1,0,0,0,0,0,1,0,0,1,0
50,100,2,1,1,1,1,94,0,1,0,1,0,0,0,0,0,1,0,0,1,0
140,90,6,1,2,3,2,76,1,0,0,1,0,0,0,0,0,0,1,0,0,1
45,100,1,1,1,1,1,96,0,1,0,0,0,0,1,0,0,0,0,1,0,1
52,100,2,1,0,1,1,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
70,90,5,1,2,3,1,77,1,0,0,1,0,0,0,0,0,0,0,1,1,0
50,100,4,1,1,2,1,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
76,100,4,1,1,2,2,95,1,0,0,1,0,0,0,0,0,1,0,0,0,1
80,100,4,1,3,2,2,95,1,0,0,1,0,0,0,0,0,1,0,0,0,1
65,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
45,100,2,1,1,1,2,96,0,1,0,1,0,0,0,0,0,0,1,0,1,0
40,100,2,1,2,1,1,91,1,0,0,1,0,0,0,0,0,1,0,0,0,1
93,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
158,100,7,2,3,7,4,89,1,0,0,0,0,0,1,0,0,0,0,1,0,1
30,100,2,1,0,1,1,89,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70,90,2,1,0,1,1,92,1,0,0,1,0,0,0,0,0,1,0,0,0,1
59,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,1,0
99,100,2,1,1,1,1,92,1,0,0,1,0,0,0,0,0,0,1,0,0,1
99,100,4,1,1,2,2,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
99,100,4,1,3,2,2,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
53,100,2,1,1,1,1,87,1,0,0,1,0,0,0,0,0,0,1,0,0,1
59,100,2,1,1,1,1,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
55,100,2,0.5,1,1,1,74,1,0,0,0,0,0,1,0,0,0,0,1,0,1
76,90,2,1,1,1,2,92,1,0,0,1,0,0,0,0,0,1,0,0,0,1
74,100,2,1,0,1,1,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
60,100,2,1,1,1,1,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
340,99,6,2,2,3,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
214,100,4,1.5,1,2,1,90,1,0,0,1,0,0,0,0,0,0,0,1,1,0
147,100,2,1,1,1,1,100,1,0,0,0,0,0,0,0,0,1,0,0,1,0
180,90,2,1,1,1,1,94,1,0,0,1,0,0,0,0,0,1,0,0,0,1
169,100,6,1,2,3,1,86,1,0,0,1,0,0,0,0,0,0,0,1,0,1
120,100,4,1,2,3,2,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
150,100,4,1,1,2,1,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
80,98,2,1,0,1,1,88,1,0,0,1,0,0,0,0,0,0,1,0,0,1
145,99,3,1,1,2,1,80,1,0,0,1,0,0,0,0,0,0,0,1,0,1
79,100,2,1,1,1,2,53,1,0,0,1,0,0,0,0,0,0,0,1,0,1
40,100,2,1,1,1,1,95,0,1,0,1,0,0,0,0,0,0,0,1,0,1
315,100,9,2,5,5,1,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
40,100,1,1,1,1,1,87,0,1,0,1,0,0,0,0,0,0,1,0,0,1
143,95,2,1,0,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
360,100,8,2,4,7,1,95,1,0,0,1,0,0,0,0,0,1,0,0,0,1
56,86,1,1,0,1,1,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
50,100,2,1,0,1,1,98,1,0,0,0,0,0,1,0,0,0,1,0,0,1
65,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
90,100,4,1,1,2,1,90,1,0,0,1,0,0,0,0,0,0,1,0,1,0
375,100,4,1,2,2,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
49,100,2,1,0,1,1,96,1,0,0,0,0,0,1,0,0,1,0,0,0,1
70,100,3,1.5,2,2,1,94,1,0,0,1,0,0,0,0,0,0,1,0,0,1
299,100,7,1,4,5,1,96,1,0,0,1,0,0,0,0,0,0,1,0,0,1
110,100,6,1,2,3,4,91,1,0,0,0,0,1,0,0,0,0,1,0,0,1
95,100,2,1,0,1,1,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
99,80,4,1,1,2,1,73,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70,100,2,1,0,1,2,93,1,0,0,1,0,0,0,0,0,1,0,0,1,0
44,40,2,1,0,1,1,85,1,0,0,1,0,0,0,0,0,1,0,0,1,0
50,100,2,1.5,1,1,1,96,0,1,0,1,0,0,0,0,0,1,0,0,1,0
70,100,4,1,0,2,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
110,100,4,1,2,2,1,90,1,0,0,1,0,0,0,0,0,1,0,0,1,0
70,100,2,1,1,1,1,97,0,1,0,1,0,0,0,0,0,0,0,1,1,0
59,100,4,1,1,2,2,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,90,4,1,2,2,3,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
70,80,2,1,1,1,1,100,0,1,0,1,0,0,0,0,0,1,0,0,1,0
380,100,6,1,2,3,4,87,1,0,0,1,0,0,0,0,0,0,0,1,0,1
220,100,5,1,3,5,1,91,1,0,0,0,0,0,1,0,0,0,0,1,0,1
140,100,4,1,1,1,1,95,1,0,0,1,0,0,0,0,0,0,0,1,0,1
89,100,4,1,2,1,2,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
120,100,4,1,1,2,2,93,1,0,0,1,0,0,0,0,0,0,1,0,0,1
45,100,2,1.5,1,1,1,84,0,1,0,1,0,0,0,0,0,0,1,0,0,1
37,100,2,1,0,1,1,93,1,0,0,1,0,0,0,0,0,0,1,0,1,0
80,0,3,1,0,2,1,90,1,0,0,1,0,0,0,0,0,1,0,0,1,0
200,88,8,3.5,4,4,1,95,1,0,0,1,0,0,0,0,0,0,1,0,0,1
230,90,4,1.5,2,3,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
110,89,4,1,1,2,2,95,1,0,0,1,0,0,0,0,0,1,0,0,0,1
68,100,2,1,0,1,1,98,1,0,0,1,0,0,0,0,0,0,0,1,0,1
185,90,4,1.5,1,2,2,91,1,0,0,1,0,0,0,0,0,0,1,0,1,0
75,100,2,1,0,1,2,82,1,0,0,1,0,0,0,0,0,1,0,0,0,1
39,90,2,1,1,2,1,93,0,1,0,1,0,0,0,0,0,1,0,0,1,0
99,100,2,1,0,1,1,93,1,0,0,1,0,0,0,0,0,1,0,0,1,0
49,100,3,1,1,2,2,87,1,0,0,1,0,0,0,0,0,0,1,0,0,1
46,38,2,1,0,1,1,84,1,0,0,1,0,0,0,0,0,1,0,0,0,1
120,100,4,1,2,2,4,80,1,0,0,1,0,0,0,0,0,0,1,0,0,1
65,100,2,1,0,1,1,93,1,0,0,1,0,0,0,0,0,0,0,1,0,1
220,73,4,1,2,1,1,80,1,0,0,1,0,0,0,0,0,0,0,1,1,0
30,100,2,1,1,1,1,90,0,1,0,1,0,0,0,0,0,0,0,1,1,0
55,92,2,1,1,1,4,88,0,1,0,1,0,0,0,0,0,0,0,1,1,0
75,50,4,1,0,2,1,90,1,0,0,1,0,0,0,0,0,0,0,1,0,1
70,100,4,1,1,2,2,83,1,0,0,1,0,0,0,0,0,0,0,1,0,1
75,0,2,1,1,2,1,86,1,0,0,1,0,0,0,0,0,0,1,0,1,0
50,100,2,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,1,0,1,0
65,100,4,1,1,2,3,100,1,0,0,1,0,0,0,0,0,0,0,1,1,0
55,100,3,1,1,2,2,80,1,0,0,1,0,0,0,0,0,0,1,0,1,0
110,100,2,1,1,1,1,97,1,0,0,1,0,0,0,0,0,0,0,1,0,1
140,100,4,1.5,2,2,1,100,1,0,0,1,0,0,0,0,0,1,0,0,0,1
35,88,2,1,1,1,1,81,0,1,0,1,0,0,0,0,0,0,0,1,1,0
52,83,2,1,1,1,1,99,0,1,0,1,0,0,0,0,0,0,1,0,1,0
229,100,4,1,1,3,2,94,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,100,4,1,0,2,1,95,1,0,0,1,0,0,0,0,0,1,0,0,0,1
90,100,2,1,1,1,1,90,1,0,0,1,0,0,0,0,0,0,1,0,0,1
79,100,2,1,1,1,1,95,0,1,0,1,0,0,0,0,0,0,0,1,0,1
57,100,2,1,0,1,1,91,1,0,0,1,0,0,0,0,0,0,1,0,1,0
85,100,4,1,1,1,1,98,1,0,0,1,0,0,0,0,0,1,0,0,0,1
45,100,2,1,1,1,1,89,0,1,0,0,0,1,0,0,0,0,1,0,0,1
38,100,2,1,0,1,1,82,1,0,0,1,0,0,0,0,0,0,0,1,0,1
90,100,4,1,1,2,2,94,1,0,0,1,0,0,0,0,0,0,1,0,0,1
70,100,3,1,1,2,1,91,1,0,0,1,0,0,0,0,0,0,0,1,0,1
40,90,2,1,1,1,1,90,0,1,0,1,0,0,0,0,0,0,1,0,0,1
60,95,4,1,1,2,2,96,1,0,0,1,0,0,0,0,0,0,0,1,0,1
80,100,4,1,1,2,2,96,1,0,0,1,0,0,0,0,0,0,1,0,0,1
90,75,4,1,2,2,10,83,1,0,0,1,0,0,0,0,0,0,0,1,0,1
98,100,4,1,1,1,1,100,1,0,0,1,0,0,0,0,0,0,0,1,0,1
69,100,4,1,1,2,1,90,1,0,0,1,0,0,0,0,0,1,0,0,0,1
50,73,2,0.5,0,1,1,95,1,0,0,1,0,0,0,0,0,0,1,0,0,1
80,100,4,1,1,2,2,80,1,0,0,1,0,0,0,0,0,0,1,0,0,1
60,100,3,1,1,1,2,93,1,0,0,1,0,0,0,0,0,0,1,0,1,0
80,100,4,1,1,1,1,93,1,0,0,1,0,0,0,0,0,1,0,0,1,0
160,100,2,1,1,1,1,99,1,0,0,1,0,0,0,0,0,0,0,1,0,1
95,100,4,1,2,1,1,88,1,0,0,1,0,0,0,0,0,1,0,0,0,1
75,100,4,1,1,2,1,100,1,0,0,1,0,0,0,0,0,0,1,0,0,1
